"Sex","Month","Sub_occupation","Employment_status","Count","Main_occupation"
"Females",1987 May,"Machine and Stationary Plant Operators","Part time",12.31746241,"Machinery Operators and Drivers"
"Females",1987 May,"Mobile Plant Operators","Full time",1.33769013,"Machinery Operators and Drivers"
"Females",1987 May,"Mobile Plant Operators","Part time",0.87750471,"Machinery Operators and Drivers"
"Females",1987 May,"Numerical Clerks","Full time",142.54369403,"Clerical and Administrative Workers"
"Females",1987 May,"Numerical Clerks","Part time",80.24205902,"Clerical and Administrative Workers"
"Females",1987 May,"Office Managers and Program Administrators","Full time",32.0038096,"Clerical and Administrative Workers"
"Females",1987 May,"Office Managers and Program Administrators","Part time",19.59365226,"Clerical and Administrative Workers"
"Females",1987 May,"Other Clerical and Administrative Workers","Full time",69.47632831,"Sales Workers"
"Females",1987 May,"Other Clerical and Administrative Workers","Part time",22.99625109,"Sales Workers"
"Females",1987 May,"Other Labourers","Full time",7.68920181,"Labourers"
"Females",1987 May,"Other Labourers","Part time",11.10079178,"Labourers"
"Females",1987 May,"Other Technicians and Trades Workers","Full time",51.19433171,"Technicians and Trades Workers"
"Females",1987 May,"Other Technicians and Trades Workers","Part time",15.61580005,"Technicians and Trades Workers"
"Females",1987 May,"Personal Assistants and Secretaries","Full time",127.7830258,"Clerical and Administrative Workers"
"Females",1987 May,"Personal Assistants and Secretaries","Part time",50.08465041,"Clerical and Administrative Workers"
"Females",1987 May,"Protective Service Workers","Full time",5.17436303,"Community and Personal Service Workers"
"Females",1987 May,"Protective Service Workers","Part time",1.2076321,"Community and Personal Service Workers"
"Females",1987 May,"Road and Rail Drivers","Full time",7.47486842,"Machinery Operators and Drivers"
"Females",1987 May,"Road and Rail Drivers","Part time",6.08808486,"Machinery Operators and Drivers"
"Females",1987 May,"Sales Assistants and Salespersons","Full time",113.67894461,"Sales Workers"
"Females",1987 May,"Sales Assistants and Salespersons","Part time",146.92864052,"Sales Workers"
"Females",1987 May,"Sales Representatives and Agents","Full time",18.45599346,"Sales Workers"
"Females",1987 May,"Sales Representatives and Agents","Part time",8.21850241,"Sales Workers"
"Females",1987 May,"Sales Support Workers","Full time",21.90112357,"Sales Workers"
"Females",1987 May,"Sales Support Workers","Part time",43.30760214,"Sales Workers"
"Females",1987 May,"Skilled Animal and Horticultural Workers","Full time",5.78766302,"Technicians and Trades Workers"
"Females",1987 May,"Skilled Animal and Horticultural Workers","Part time",2.62203201,"Technicians and Trades Workers"
"Females",1987 May,"Specialist Managers","Full time",33.70524527,"Managers"
"Females",1987 May,"Specialist Managers","Part time",8.02191528,"Managers"
"Females",1987 May,"Sports and Personal Service Workers","Full time",17.04923417,"Community and Personal Service Workers"
"Females",1987 May,"Sports and Personal Service Workers","Part time",11.28768541,"Community and Personal Service Workers"
"Females",1987 May,"Storepersons","Full time",3.4234595,"Machinery Operators and Drivers"
"Females",1987 May,"Storepersons","Part time",5.37595366,"Machinery Operators and Drivers"
"Females",1987 Aug,"Arts and Media Professionals","Full time",11.56354071,"Professionals"
"Females",1987 Aug,"Arts and Media Professionals","Part time",6.63458904,"Professionals"
"Females",1987 Aug,"Automotive and Engineering Trades Workers","Full time",2.54203238,"Technicians and Trades Workers"
"Females",1987 Aug,"Automotive and Engineering Trades Workers","Part time",0.80509699,"Technicians and Trades Workers"
"Females",1987 Aug,"Business, Human Resource and Marketing Professionals","Full time",43.05937987,"Professionals"
"Females",1987 Aug,"Business, Human Resource and Marketing Professionals","Part time",10.80967202,"Professionals"
"Females",1987 Aug,"Carers and Aides","Full time",47.1504864,"Community and Personal Service Workers"
"Females",1987 Aug,"Carers and Aides","Part time",56.76534594,"Community and Personal Service Workers"
"Females",1987 Aug,"Chief Executives, General Managers and Legislators","Full time",3.63068128,"Managers"
"Females",1987 Aug,"Chief Executives, General Managers and Legislators","Part time",0.60930072,"Managers"
"Females",1987 Aug,"Cleaners and Laundry Workers","Full time",47.00653562,"Labourers"
"Females",1987 Aug,"Cleaners and Laundry Workers","Part time",105.31932944,"Labourers"
"Females",1987 Aug,"Clerical and Office Support Workers","Full time",49.79186632,"Sales Workers"
"Females",1987 Aug,"Clerical and Office Support Workers","Part time",22.54980725,"Sales Workers"
"Females",1987 Aug,"Construction Trades Workers","Full time",2.22241766,"Technicians and Trades Workers"
"Females",1987 Aug,"Construction Trades Workers","Part time",0.73121826,"Technicians and Trades Workers"
"Females",1987 Aug,"Construction and Mining Labourers","Full time",3.34969234,"Labourers"
"Females",1987 Aug,"Construction and Mining Labourers","Part time",1.49382623,"Labourers"
"Females",1987 Aug,"Design, Engineering, Science and Transport Professionals","Full time",16.29891976,"Professionals"
"Females",1987 Aug,"Design, Engineering, Science and Transport Professionals","Part time",4.37592278,"Professionals"
"Females",1987 Aug,"Education Professionals","Full time",134.41033029,"Professionals"
"Females",1987 Aug,"Education Professionals","Part time",62.14239837,"Professionals"
"Females",1987 Aug,"Electrotechnology and Telecommunications Trades Workers","Full time",1.42061998,"Technicians and Trades Workers"
"Females",1987 Aug,"Electrotechnology and Telecommunications Trades Workers","Part time",0.09963256,"Technicians and Trades Workers"
"Females",1987 Aug,"Engineering, ICT and Science Technicians","Full time",20.43813457,"Technicians and Trades Workers"
"Females",1987 Aug,"Engineering, ICT and Science Technicians","Part time",6.22986274,"Technicians and Trades Workers"
"Females",1987 Aug,"Factory Process Workers","Full time",64.185851,"Labourers"
"Females",1987 Aug,"Factory Process Workers","Part time",16.60859438,"Labourers"
"Females",1987 Aug,"Farm, Forestry and Garden Workers","Full time",11.981563,"Labourers"
"Females",1987 Aug,"Farm, Forestry and Garden Workers","Part time",15.32336867,"Labourers"
"Females",1987 Aug,"Farmers and Farm Managers","Full time",36.93434427,"Managers"
"Females",1987 Aug,"Farmers and Farm Managers","Part time",34.20746018,"Managers"
"Females",1987 Aug,"Food Preparation Assistants","Full time",21.40361362,"Labourers"
"Females",1987 Aug,"Food Preparation Assistants","Part time",35.38547249,"Labourers"
"Females",1987 Aug,"Food Trades Workers","Full time",13.71468925,"Technicians and Trades Workers"
"Females",1987 Aug,"Food Trades Workers","Part time",8.09920892,"Technicians and Trades Workers"
"Females",1987 Aug,"General Clerical Workers","Full time",121.59817251,"Clerical and Administrative Workers"
"Females",1987 Aug,"General Clerical Workers","Part time",45.28824513,"Clerical and Administrative Workers"
"Females",1987 Aug,"Health Professionals","Full time",102.25559307,"Professionals"
"Females",1987 Aug,"Health Professionals","Part time",64.1981618,"Professionals"
"Females",1987 Aug,"Health and Welfare Support Workers","Full time",23.76685544,"Community and Personal Service Workers"
"Females",1987 Aug,"Health and Welfare Support Workers","Part time",16.98890345,"Community and Personal Service Workers"
"Females",1987 Aug,"Hospitality Workers","Full time",20.78317219,"Community and Personal Service Workers"
"Females",1987 Aug,"Hospitality Workers","Part time",52.61761054,"Community and Personal Service Workers"
"Females",1987 Aug,"Hospitality, Retail and Service Managers","Full time",84.31102502,"Managers"
"Females",1987 Aug,"Hospitality, Retail and Service Managers","Part time",46.99034764,"Managers"
"Females",1987 Aug,"ICT Professionals","Full time",11.36861573,"Professionals"
"Females",1987 Aug,"ICT Professionals","Part time",1.15549324,"Professionals"
"Females",1987 Aug,"Inquiry Clerks and Receptionists","Full time",81.15567622,"Clerical and Administrative Workers"
"Females",1987 Aug,"Inquiry Clerks and Receptionists","Part time",43.4191875,"Clerical and Administrative Workers"
"Females",1987 Aug,"Legal, Social and Welfare Professionals","Full time",13.84867924,"Professionals"
"Females",1987 Aug,"Legal, Social and Welfare Professionals","Part time",4.91636113,"Professionals"
"Females",1987 Aug,"Machine and Stationary Plant Operators","Full time",60.32717285,"Machinery Operators and Drivers"
"Females",1987 Aug,"Machine and Stationary Plant Operators","Part time",10.24548567,"Machinery Operators and Drivers"
"Females",1987 Aug,"Mobile Plant Operators","Full time",1.37404088,"Machinery Operators and Drivers"
"Females",1987 Aug,"Mobile Plant Operators","Part time",0.32808156,"Machinery Operators and Drivers"
"Females",1987 Aug,"Numerical Clerks","Full time",147.39780062,"Clerical and Administrative Workers"
"Females",1987 Aug,"Numerical Clerks","Part time",82.40010919,"Clerical and Administrative Workers"
"Females",1987 Aug,"Office Managers and Program Administrators","Full time",31.92270062,"Clerical and Administrative Workers"
"Females",1987 Aug,"Office Managers and Program Administrators","Part time",20.36485948,"Clerical and Administrative Workers"
"Females",1987 Aug,"Other Clerical and Administrative Workers","Full time",68.11850202,"Sales Workers"
"Females",1987 Aug,"Other Clerical and Administrative Workers","Part time",22.05877105,"Sales Workers"
"Females",1987 Aug,"Other Labourers","Full time",9.7695276,"Labourers"
"Females",1987 Aug,"Other Labourers","Part time",10.3509264,"Labourers"
"Females",1987 Aug,"Other Technicians and Trades Workers","Full time",51.15908238,"Technicians and Trades Workers"
"Females",1987 Aug,"Other Technicians and Trades Workers","Part time",15.88457578,"Technicians and Trades Workers"
"Females",1987 Aug,"Personal Assistants and Secretaries","Full time",123.6801363,"Clerical and Administrative Workers"
"Females",1987 Aug,"Personal Assistants and Secretaries","Part time",46.12169278,"Clerical and Administrative Workers"
"Females",1987 Aug,"Protective Service Workers","Full time",5.47940559,"Community and Personal Service Workers"
"Females",1987 Aug,"Protective Service Workers","Part time",1.33026267,"Community and Personal Service Workers"
"Females",1987 Aug,"Road and Rail Drivers","Full time",5.69423746,"Machinery Operators and Drivers"
"Females",1987 Aug,"Road and Rail Drivers","Part time",5.63485874,"Machinery Operators and Drivers"
"Females",1987 Aug,"Sales Assistants and Salespersons","Full time",114.19429165,"Sales Workers"
"Females",1987 Aug,"Sales Assistants and Salespersons","Part time",145.29966918,"Sales Workers"
"Females",1987 Aug,"Sales Representatives and Agents","Full time",18.05074077,"Sales Workers"
"Females",1987 Aug,"Sales Representatives and Agents","Part time",10.16504944,"Sales Workers"
"Females",1987 Aug,"Sales Support Workers","Full time",21.80234544,"Sales Workers"
"Females",1987 Aug,"Sales Support Workers","Part time",44.79300156,"Sales Workers"
"Females",1987 Aug,"Skilled Animal and Horticultural Workers","Full time",7.44112674,"Technicians and Trades Workers"
"Females",1987 Aug,"Skilled Animal and Horticultural Workers","Part time",2.76919396,"Technicians and Trades Workers"
"Females",1987 Aug,"Specialist Managers","Full time",34.62861222,"Managers"
"Females",1987 Aug,"Specialist Managers","Part time",8.52355334,"Managers"
"Females",1987 Aug,"Sports and Personal Service Workers","Full time",15.90425611,"Community and Personal Service Workers"
"Females",1987 Aug,"Sports and Personal Service Workers","Part time",9.66197209,"Community and Personal Service Workers"
"Females",1987 Aug,"Storepersons","Full time",3.97294492,"Machinery Operators and Drivers"
"Females",1987 Aug,"Storepersons","Part time",4.39564047,"Machinery Operators and Drivers"
"Females",1987 Nov,"Arts and Media Professionals","Full time",11.0370325,"Professionals"
"Females",1987 Nov,"Arts and Media Professionals","Part time",4.97324019,"Professionals"
"Females",1987 Nov,"Automotive and Engineering Trades Workers","Full time",4.29526977,"Technicians and Trades Workers"
"Females",1987 Nov,"Automotive and Engineering Trades Workers","Part time",0.49164991,"Technicians and Trades Workers"
"Females",1987 Nov,"Business, Human Resource and Marketing Professionals","Full time",43.82273624,"Professionals"
"Females",1987 Nov,"Business, Human Resource and Marketing Professionals","Part time",12.44978783,"Professionals"
"Females",1987 Nov,"Carers and Aides","Full time",39.98008718,"Community and Personal Service Workers"
"Females",1987 Nov,"Carers and Aides","Part time",56.5066059,"Community and Personal Service Workers"
"Females",1987 Nov,"Chief Executives, General Managers and Legislators","Full time",3.26281676,"Managers"
"Females",1987 Nov,"Chief Executives, General Managers and Legislators","Part time",0.81634091,"Managers"
"Females",1987 Nov,"Cleaners and Laundry Workers","Full time",48.44006633,"Labourers"
"Females",1987 Nov,"Cleaners and Laundry Workers","Part time",106.97083827,"Labourers"
"Females",1987 Nov,"Clerical and Office Support Workers","Full time",54.90526044,"Sales Workers"
"Females",1987 Nov,"Clerical and Office Support Workers","Part time",23.47747646,"Sales Workers"
