"Level","Description","1986 Aug","1986 Nov","1987 Feb","1987 May","1987 Aug","1987 Nov","1988 Feb","1988 May","1988 Aug","1988 Nov","1989 Feb","1989 May","1989 Aug","1989 Nov","1990 Feb","1990 May","1990 Aug","1990 Nov","1991 Feb","1991 May","1991 Aug","1991 Nov","1992 Feb","1992 May","1992 Aug","1992 Nov","1993 Feb","1993 May","1993 Aug","1993 Nov","1994 Feb","1994 May","1994 Aug","1994 Nov","1995 Feb","1995 May","1995 Aug","1995 Nov","1996 Feb","1996 May","1996 Aug","1996 Nov","1997 Feb","1997 May","1997 Aug","1997 Nov","1998 Feb","1998 May","1998 Aug","1998 Nov","1999 Feb","1999 May","1999 Aug","1999 Nov","2000 Feb","2000 May","2000 Aug","2000 Nov","2001 Feb","2001 May","2001 Aug","2001 Nov","2002 Feb","2002 May","2002 Aug","2002 Nov","2003 Feb","2003 May","2003 Aug","2003 Nov","2004 Feb","2004 May","2004 Aug","2004 Nov","2005 Feb","2005 May","2005 Aug","2005 Nov","2006 Feb","2006 May","2006 Aug","2006 Nov","2007 Feb","2007 May","2007 Aug","2007 Nov","2008 Feb","2008 May","2008 Aug","2008 Nov","2009 Feb","2009 May","2009 Aug","2009 Nov","2010 Feb","2010 May","2010 Aug","2010 Nov","2011 Feb","2011 May","2011 Aug","2011 Nov","2012 Feb","2012 May","2012 Aug","2012 Nov","2013 Feb","2013 May","2013 Aug","2013 Nov","2014 Feb","2014 May","2014 Aug","2014 Nov","2015 Feb","2015 May","2015 Aug","2015 Nov","2016 Feb","2016 May","2016 Aug","2016 Nov","2017 Feb","2017 May","2017 Aug","2017 Nov","2018 Feb","2018 May"
4,"Community and Personal Service Workers-Carers and Aides-Part time",45.82139373,50.11560918,45.99103646,58.62854857,59.18697664,58.79907721,48.68416036,59.04064594,57.62431102,57.41878047,58.04391329,67.12012237,67.36887473,63.78667414,63.07101135,74.07526816,74.76225203,70.97548543,68.94537318,73.69107892,65.71270627,70.67295282,70.29556616,75.67994057,82.07372391,85.45322706,75.06105529,75.62807143,71.60512087,77.87632485,75.19378661,88.09039473,84.27832481,88.36746801,90.94984969,96.68436858,103.0547533,101.38841955,90.14639813,103.1649007,117.85047422,122.03027142,115.60198417,121.31104974,117.0482326,125.27678498,122.28386116,131.8049134,135.56963354,137.79985987,132.70769457,142.94842945,136.90699729,134.30179676,128.28835764,149.64173994,150.403144,141.50093832,141.30679871,157.38428355,159.65213558,155.07880266,154.3791679,159.26354344,169.44343487,174.11771734,176.04731265,173.44283519,177.82463714,171.96440031,168.77095744,184.24473794,176.1256319,164.80208744,156.36942378,163.42795709,175.98359443,175.11711332,164.52936914,186.54130709,200.40898628,194.09383836,190.20540986,196.17180289,185.4390737,184.98766326,192.3150291,208.69563055,192.92111018,203.62668754,209.22350244,229.28923927,233.4590638,251.48116001,217.67439546,228.97373786,241.19947678,243.84768449,241.18152214,255.80401107,263.79748146,242.0981926,231.296501,249.69570249,258.38176915,255.70279395,272.11391939,261.94109954,262.79812452,280.36499087,262.36465864,279.40575355,273.56036434,275.04643183,284.78315624,288.67795317,302.37216701,302.17381706,282.8358774,309.02260232,318.2846612,329.31163874,296.41145022,336.89182332,332.92023091,323.77534024,321.93474838,321.34417756
4,"Community and Personal Service Workers-Community and Personal Service Workers nfd-Full time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Community and Personal Service Workers-Community and Personal Service Workers nfd-Part time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.097662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"Community and Personal Service Workers-Health and Welfare Support Workers-Full time",41.23223204,39.40622495,40.42494736,38.02225334,35.92509821,35.89235161,39.73329831,42.36298523,47.02462406,45.11966312,42.45462697,44.17956694,41.21659505,43.23222987,43.27516035,45.38606142,45.68926596,42.68742051,40.44399054,41.24474659,43.96742983,44.50417192,47.22709758,45.76615695,42.56708094,43.12719018,41.59713188,45.76033597,39.69727395,42.83601405,44.36724691,47.28580845,43.07522749,38.27141191,40.2933676,46.32872549,50.41938833,43.24749257,41.47106352,43.2660813,40.23326205,41.65112706,37.830051,44.40242157,48.13574166,47.56196272,40.0357703,48.04887093,42.2875584,44.689764,47.22233667,48.28381136,45.91038668,47.5845148,46.79323028,45.38854071,44.75073994,45.57741613,46.48146118,45.39594495,43.76243403,46.82551204,44.84154937,51.65851712,53.37267694,57.50239817,50.1443669,50.98780546,51.34487041,62.49582739,54.11720005,56.7720883,57.93042803,60.41388959,55.21524207,56.35842402,64.03233477,66.05990172,58.50864604,62.16147634,60.2890615,63.99098598,72.18616995,72.81688624,65.16790182,66.79435727,69.56621842,61.51902229,64.02034976,66.4992828,70.59291507,71.42959268,59.97088657,55.24884636,66.06122044,66.69573689,74.7418336,71.61286954,75.33280998,65.9366867,72.61737067,74.08524952,71.33222906,73.1048333,68.07333672,76.12196099,71.49932478,65.5589537,62.64389798,76.88739691,79.34350716,77.91078549,73.59703387,64.43392017,69.98424082,65.48244686,69.18433666,78.87753651,73.71795365,83.94150738,79.56995638,71.77748089,76.3749355,68.82261372,71.33214589,76.38036995,71.69696696,72.62237484
4,"Community and Personal Service Workers-Health and Welfare Support Workers-Part time",15.34006859,15.0267149,17.69197571,17.92692131,18.47703701,18.91825598,21.26301555,22.71383707,21.96764158,23.16375635,21.41148478,24.23207116,22.63800146,19.89784441,19.46326244,19.98930676,23.8954458,27.3212999,24.18987133,24.52983459,26.18832273,23.89676095,23.91678996,24.6740239,28.12301975,28.68893901,23.87861295,26.96472827,26.71349909,30.97071778,24.82362383,28.72483177,26.92826485,27.01026485,22.3617077,25.66606625,25.34126523,25.78302799,23.73373954,28.61390819,24.02179261,28.38684344,26.31309121,25.44015998,26.51221805,29.63163918,23.21517933,26.07918954,27.58712659,24.21200442,27.77925336,30.51644555,25.0344159,28.17698145,23.59339749,27.32884121,26.68590652,25.11934022,26.32009784,30.65016919,32.76650113,30.26753392,27.86403422,26.84917302,31.47166771,30.78430154,29.93515641,27.5052078,28.53363273,27.22869517,35.87702944,40.64318472,34.03206946,35.33633148,37.56524029,39.95367293,35.84660771,40.25952079,37.95713769,43.59158034,38.78237389,36.83652695,35.67177598,33.92564056,36.48161743,37.0904856,39.80023454,43.19955429,45.29165047,40.94368033,32.58128906,33.79583795,37.43641922,36.97873401,45.4965042,42.36502485,48.67059271,46.55693027,44.12063772,39.31652758,44.76834229,48.58955136,47.70015708,48.98612698,45.32432181,46.39883938,43.99271923,41.24047238,50.69326261,43.20205796,41.94627491,46.06219892,45.57485727,48.21858504,51.62099563,44.11950614,58.33882714,54.35292767,54.02401801,58.67722101,52.9787337,47.32367002,41.77947142,50.13311473,50.12998491,43.46712459,46.13375583,50.45188786
4,"Community and Personal Service Workers-Hospitality Workers-Full time",46.25552704,48.73957109,44.16433386,39.68098179,41.38729086,47.78935588,47.00328486,48.27185505,51.51702717,50.6135202,51.81251348,47.28086499,45.21989057,50.9436421,55.65396904,50.91938163,46.11770258,47.56539448,49.31946823,49.7855014,46.13109646,44.10478919,53.15166221,52.56327748,47.41412107,49.59576771,51.79817286,54.30209508,48.62558598,50.1678038,52.96083643,50.10006626,47.75466769,51.82474742,60.12881967,60.04422773,53.97374011,53.41227054,55.46753761,59.21965842,62.10303749,66.90097697,62.19944771,64.51859777,62.88368378,71.48920227,69.32945992,71.92719858,62.11412529,60.34343026,62.6619884,57.78608018,54.09667581,71.65117255,66.91679623,64.94719545,55.9585893,58.00645994,68.33486049,60.95450258,59.83408626,54.76129229,61.53811187,59.35151047,59.75235893,62.97136686,56.09923834,57.30436676,57.21932522,64.61199356,65.59231147,58.24587303,58.79922966,72.82106481,69.35727951,60.1212999,62.38890429,67.46366046,69.36236566,72.98791274,64.13921707,54.85745729,72.39402606,72.62730153,79.78013588,76.63595799,77.47568702,72.14234613,77.04162685,76.18856076,68.1965555,80.39459019,70.02742392,81.56975777,77.35388274,72.20752001,68.63955597,81.8198728,78.41734855,70.78796128,73.53907072,80.54823557,75.78991735,63.83218722,71.10520565,78.41712036,77.29030371,66.44510375,65.78678175,80.85972278,72.33178702,78.29407732,79.67903477,77.78976583,86.11229126,76.08912104,76.5575521,82.00341459,66.57263974,84.8704834,78.1812845,80.23922721,82.82093395,89.97218958,73.80180217,83.05229154,83.40697354,73.82881296
4,"Community and Personal Service Workers-Hospitality Workers-Part time",66.41084321,61.10914806,59.56569722,67.32605936,64.22271953,64.59493561,62.57583027,65.43166403,65.62712259,69.35729041,72.61898855,73.43676395,75.77274218,72.75181358,72.90674775,83.95747633,81.26355292,87.40024336,80.85037631,92.13948253,86.53049052,91.10550995,83.6625191,90.41324672,89.05100664,90.08728198,85.79047477,84.80321963,85.98136741,92.25897083,83.6310846,86.11931487,95.75426289,95.8709001,95.09131371,100.7851847,99.52576432,103.82435412,95.3512982,98.5542267,96.78661434,105.41785983,109.26436239,114.08946905,104.46122665,106.04447427,109.05982831,107.94116879,110.31211739,109.91761319,115.79017318,125.07774654,115.12474824,112.83086017,114.11711026,129.21311403,129.36754364,127.14181976,117.13974379,121.03507326,111.50677001,118.56693813,124.39383324,127.60247832,113.3578719,123.54503028,119.12319238,138.03351066,125.76717654,130.5043863,125.57702781,138.58729933,138.63107859,130.32279857,125.87869707,144.557121,145.48497655,136.06691492,113.19519249,124.22869977,132.82229677,138.1182554,133.19772088,143.26224483,131.15708527,126.5583371,126.01269091,140.02758087,134.18515636,139.50930347,136.52986753,151.2677093,158.9109979,175.27962449,153.63742537,163.54345958,163.88579037,164.03436546,153.61526391,166.24622986,160.26069713,163.4089608,162.29022751,174.38847071,166.93370248,179.45998784,174.88720616,177.92312331,175.99091852,173.28951417,151.7427881,183.32382897,161.68245507,184.07989142,183.09429335,190.9353042,183.43530005,197.35723981,211.35708552,203.9023401,200.22280027,197.02785218,202.28736663,209.49709938,220.87990663,215.35535432,198.11989127,229.67098134
4,"Community and Personal Service Workers-Protective Service Workers-Full time",74.49122346,75.12834921,68.36702612,67.14490769,69.27390342,76.19456691,78.073052,74.21421449,81.02035001,79.85329673,77.36722167,76.46471787,83.58273208,84.62804669,85.80366903,82.51075351,87.5473762,82.38645787,81.11431131,81.19085923,91.03392833,90.71100483,86.13867837,82.33195322,85.57784073,82.90812622,78.82275138,73.91230782,76.37607018,76.49151168,83.44622283,88.13202205,82.89763309,87.42538649,80.39900549,74.2896392,78.10006353,82.35041988,78.38765282,78.20223267,88.51608858,85.19797556,92.26649374,89.14391746,85.91453957,86.60725578,87.80023739,83.61718364,89.01869501,89.97349202,93.19549038,94.26968456,100.42362025,93.51725932,93.78052608,95.58972751,101.17878684,93.54361148,97.49743451,97.48446572,101.41322751,96.63169985,98.17044636,100.23941486,97.59218095,99.97665586,113.93137208,103.03952527,102.70728818,99.40387979,106.87431531,103.31078662,101.12185185,100.89082791,105.51571115,104.7990477,112.70540864,106.22398139,106.95777801,106.13451655,107.98985719,113.66900062,111.7458538,109.76346084,108.18108631,100.34535168,104.61767953,106.25882442,110.09733135,126.92675036,114.86672345,120.23842684,114.12652729,104.41873644,104.07141467,104.54481092,113.11339302,122.98831915,118.86171121,114.3023538,120.28820207,115.58855535,114.24839937,116.98271731,116.58271563,124.30954685,126.04773982,130.85892089,125.57805552,127.11323671,146.2137473,125.04261434,116.92705106,119.01059122,113.68040807,120.90867497,119.53157203,119.50992539,116.12386533,124.57948805,122.75971802,131.26746266,137.96755905,127.72619651,125.27235916,140.4520165,139.70731655,133.57317669
4,"Community and Personal Service Workers-Protective Service Workers-Part time",3.22197842,5.21620869,5.97042589,4.21866067,4.28502265,5.36258236,4.82291436,4.14590897,3.70983074,4.23439538,6.07999824,4.35705358,3.52911805,4.73073379,5.82928177,4.69394359,6.96767903,5.79544786,5.02084046,5.34593316,4.93634868,6.17165225,6.57091522,4.55558351,5.16516448,5.41901488,5.36994264,6.89954829,5.03904717,6.93044849,6.07971943,6.11264369,7.19340659,6.03623286,8.44439267,7.10620766,9.03025632,7.66083856,7.94531758,7.84488745,7.16048719,7.39092839,11.04265651,9.15364653,8.6483474,6.88644117,8.13595687,8.09501282,10.23603221,11.68415077,12.38897999,11.89543286,13.36873098,9.8599763,13.04637507,10.11353121,11.31596824,12.37407699,13.95977095,8.8233247,14.38695633,16.06339402,17.20705491,14.73022143,11.36812649,14.20789191,15.11364389,14.71782589,13.50154026,11.66369889,13.32607815,10.89677208,12.27621603,13.40756974,15.6776269,15.19126283,12.44850942,16.00794909,14.9013911,15.21767323,14.9653668,12.35645697,15.69876885,19.51867865,10.72244659,11.91972538,10.98219056,17.31341969,15.34516474,15.19438605,16.8063845,18.05590865,22.38636413,15.77954849,17.36981951,15.41758093,17.06474735,15.05505518,15.81009694,21.20720152,18.27489168,15.95884237,17.20894121,20.66832059,16.51968318,18.05167172,21.96298105,21.93169184,18.43318586,16.84381002,20.4100797,23.02720357,22.63935282,22.29439053,21.93849381,23.15155845,22.85471482,26.37125773,18.59494755,18.6638497,18.43197298,20.38009901,21.47399958,26.80932313,26.31184322,17.84096859,18.43119196,22.46597022
4,"Community and Personal Service Workers-Sports and Personal Service Workers-Full time",31.24243658,31.96979464,29.45834829,31.33444074,31.79328273,30.0125933,32.89199699,34.1323349,35.66753996,35.1867029,36.07865796,34.37836289,35.66782702,39.12895753,36.88487174,41.81557432,38.25730281,39.35971242,36.62759719,38.39619737,35.17758756,35.14143559,38.76681419,40.34521148,33.77819232,35.32448315,35.07101239,40.10685762,38.68361833,36.9163312,38.92111853,40.5681212,39.74734434,47.18252923,43.84032375,46.70825956,43.80742758,48.95780799,45.30510455,44.63299737,45.58029708,46.18144079,53.44666385,46.67901696,46.04312384,56.09468651,56.39832779,52.57839788,50.72465171,63.01168013,62.26418516,56.97258949,54.02488525,54.11954969,60.48900254,51.77037182,52.39595208,52.99999629,57.73236415,53.57194268,52.92087688,61.57250541,51.86116512,52.07606383,51.24960181,53.20429645,61.04948825,57.15322014,55.96000473,58.60360581,60.86666286,56.73635367,58.37217997,56.76431187,59.94568785,62.81247684,59.61830629,68.53615994,64.82256792,67.27930875,61.13681433,56.71757047,62.92167774,68.6535246,69.12595318,73.48032941,71.24539917,71.63652611,62.2026299,67.43332116,87.19315695,62.80570882,65.9506209,69.80642484,74.91120946,64.07260503,71.08460415,79.89124703,74.16822484,79.34332328,82.20212831,81.71459931,80.12107872,68.70160373,64.47407851,74.68650928,72.45181197,84.92310312,79.56393613,75.84786469,69.94403614,84.40820116,66.57921997,79.85169757,88.58015449,87.35187546,78.02341843,75.81143249,91.54011148,87.94176488,82.89656693,87.88801178,90.14193465,76.7931133,89.55976589,90.22738081,95.96224387,65.67268741
4,"Community and Personal Service Workers-Sports and Personal Service Workers-Part time",14.27200333,12.67023235,13.58396617,16.77034645,16.03691186,17.87221837,15.14314091,18.63162484,17.16886663,18.44203783,15.77514742,19.59795843,18.52498573,20.40484264,16.86085671,21.56481254,19.34802393,18.79502833,19.86453208,19.27710492,21.96342055,25.43627142,21.76228537,27.21220148,26.52262948,25.58310024,21.85980395,22.2946466,23.3946313,27.3873528,25.61418296,27.71627193,27.65248094,29.00187927,26.98391762,27.36190107,32.1906239,33.94669822,32.11013989,29.76886835,28.59622227,31.54790543,34.82352722,40.7046433,34.59604475,40.09319223,31.56060156,36.18014245,36.27450256,35.38532612,37.09395198,36.53701609,38.16037335,35.41611762,39.57967282,48.20039789,42.31527619,44.19977713,40.35062597,46.60478406,48.37462598,48.67924518,49.76584435,51.47819415,52.17195721,49.57196907,45.81036704,50.37243036,52.43237225,49.09785174,49.40933559,51.15923219,49.79563757,55.65534672,55.60732345,58.38524622,62.80175933,59.87436627,60.43035909,68.36476351,57.86229469,63.93565427,68.69767482,69.59629823,65.78307271,60.8115978,66.63474214,74.40416943,77.36178611,73.36482044,83.30954991,84.77064664,85.08422338,76.52191944,69.10325007,71.57722286,73.57955275,73.24048341,74.42832146,92.10238443,93.16393453,84.61083671,84.95202282,99.82910251,89.23937187,80.75590983,96.89592589,97.07121391,91.04498955,86.95359133,102.74547876,94.49365306,105.56399402,98.51119384,106.51735755,101.64222816,107.14206804,115.67400177,117.35861047,110.32620498,120.90013139,98.53891028,104.90274713,118.84925776,121.39917689,126.2151752,123.07586118,118.0460205
4,"Labourers-Cleaners and Laundry Workers-Full time",96.97237541,99.28224347,102.8487258,110.30807682,108.1632967,110.46063329,112.34272978,108.21736179,103.48030132,111.64147873,107.99695037,111.31340321,104.02973467,110.683462,104.83134758,107.99685185,102.98014835,110.9790008,116.71611799,110.62559784,97.87116567,102.5814907,97.57153411,102.74094253,103.02008793,104.28058798,94.29079878,105.08914775,98.70735161,100.64433604,106.99210856,98.19644128,96.84839689,102.8016086,113.5576918,110.76869938,110.22006966,108.51931032,107.81996722,112.68805674,93.07018594,93.20870507,94.41650851,96.2428726,92.84098278,87.12157836,100.67724299,97.02579589,92.86122848,98.86794816,92.24562649,91.69613273,90.52234013,81.47291942,83.0431162,89.84461775,90.62294703,94.54395841,93.43958687,88.02592855,90.05452911,88.89307661,93.6195821,96.4911897,94.53137567,95.1170024,98.14681899,90.35535941,81.52888446,87.75566403,91.73754187,96.50861924,100.59710431,98.83083495,103.31182091,99.1235179,99.62405047,100.20896013,101.17335185,92.20808131,91.80692197,91.79833941,100.96075855,94.37227848,86.12030802,91.09412133,89.69154002,84.83387201,96.76950937,87.86948103,99.02119388,96.13180878,94.91782793,92.8416349,101.89565732,100.3445251,94.58766595,109.84916389,115.60923175,107.62534034,91.71486361,98.75053078,103.16923475,110.76638236,113.4233116,117.29955668,112.39249851,109.52489206,103.79252444,103.11322315,101.78057352,101.62349029,95.16405703,90.79248341,89.2366433,89.07327159,98.36507467,87.81252589,101.37514549,94.64342709,105.59011588,106.5770221,89.23438755,87.63649836,89.75916055,93.83355794,100.67626572,91.51519803
4,"Labourers-Cleaners and Laundry Workers-Part time",112.68994519,118.96292207,119.81278217,124.83443019,125.4208827,127.13783154,123.85319357,135.04341184,126.19165958,129.38411004,132.76611678,134.1400442,139.77512129,136.53400886,130.80554243,137.09298886,139.28630468,145.53479524,140.09175814,144.91356159,137.44479247,137.23156019,147.14507594,142.90104954,135.29420318,142.30683505,142.72062586,141.05015402,138.75489524,133.4344969,140.01169573,141.48208763,138.11678754,146.77331094,152.40760156,152.23749235,144.23880117,158.17249997,149.76938099,147.11454392,139.66384573,144.56403665,138.37460598,146.76749548,142.3606868,141.89605371,144.73380009,152.86354307,150.36565486,159.04930504,148.6705039,153.93890679,151.71494871,160.85939224,146.34810664,146.51584977,158.83342135,151.16761057,152.25967303,157.71055709,148.1878438,152.44186057,152.21433679,154.05790195,169.9506136,160.59434337,153.19854599,162.80250694,157.13751321,163.84740871,155.84528933,159.64873439,152.2772641,147.10537488,148.07348553,150.98913173,153.61809328,153.50077704,144.966239,139.57788652,149.52297175,149.27337706,143.40955071,148.323487,142.30824405,143.87081122,162.15050674,168.4672339,156.4739146,146.84208193,150.42727095,149.76096888,159.84475791,153.03668377,170.0439441,171.00305394,154.33361855,155.79687172,151.98657771,159.2736206,171.55817703,161.05368244,160.97505754,162.41710614,156.4322345,155.77359688,163.557404,168.01234098,161.7806556,163.50616884,167.6266599,167.70187222,159.26199045,166.34664191,168.6846647,169.1230366,165.57763669,170.46340446,177.9214693,176.97810441,178.60017717,183.51951113,189.27138583,186.37572281,175.51128087,186.03806911,190.7108287,190.66939326
4,"Labourers-Construction and Mining Labourers-Full time",124.70846141,131.61934895,129.1401575,124.42344021,117.33976705,126.73413125,122.23718772,124.99781531,119.14393014,128.4555262,124.20173468,124.60263995,125.66252024,128.66926868,125.34404284,129.5940003,127.82397679,128.69035887,119.75289529,119.54202122,105.48478625,106.04100149,102.49805131,100.62511741,91.1334193,99.80732349,95.80123237,99.79165217,95.64986023,93.26098595,100.45740462,106.83846203,93.19135037,95.39838059,100.81373556,101.84077736,95.34700797,103.14028121,98.53103785,101.15367413,102.27589267,99.47208863,91.80183474,95.43646356,98.7038437,106.6259086,94.92515994,95.53954918,102.63659971,100.52945619,99.77674072,97.44248491,103.13715385,119.89421433,110.71009129,113.94041898,108.71239323,102.91373985,95.75350042,98.66626908,93.05755185,94.60593247,101.37278376,104.6579062,100.78719469,99.10090093,107.53873596,110.38878316,118.52491236,127.40018314,127.42972953,129.98896351,119.51288247,113.87742157,125.13260301,127.11271069,121.53581588,124.2179242,127.0860125,125.0534701,127.45627242,136.04880022,147.45468041,151.12240463,140.93717237,146.20239475,143.54451231,152.69145815,160.27011383,149.84281338,149.26261847,141.38104385,133.19924771,138.95373447,134.86982033,137.27391416,122.48055473,147.39702727,152.52450894,147.61799431,147.75306531,149.26299396,148.27728997,133.58371157,140.23531997,145.9295057,143.0331313,136.73562048,135.81478234,121.96278554,140.41420274,146.50285917,139.26291757,132.28185611,134.25098199,133.21852175,134.06434621,147.00846494,150.73668731,141.84623792,142.80949456,147.37025205,149.63529675,153.09313285,152.41913595,168.08217639,168.83732624,162.88055563
